"Produkt_Code,""SDO_ID"",""Zeitstempel"",""Wert"",""Qualitaet_Niveau"",""Qualitaet_Byte"""
"TT_TU_MN009,""1666"",""201404062100"",""12"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404062200"",""11.4"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404062300"",""11.3"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404070000"",""11.4"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404070100"",""11.7"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404070200"",""11.3"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404070300"",""10.9"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404070400"",""10.8"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404070500"",""10.6"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404070600"",""11.2"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404070700"",""11.2"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404070800"",""11.4"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404070900"",""11.5"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404071000"",""11.8"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404071100"",""12.2"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404071200"",""14"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404071300"",""14.1"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404071400"",""14.6"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404071500"",""15.9"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404071600"",""15.4"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404071700"",""15.5"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404071800"",""14"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404071900"",""12.2"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404072000"",""13"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404072100"",""13"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404072200"",""13.8"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404072300"",""14.2"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404080000"",""14.4"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404080100"",""14.6"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404080200"",""13"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404080300"",""12.4"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404080400"",""12.2"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404080500"",""12.1"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404080600"",""12.2"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404080700"",""12.4"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404080800"",""9.9"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404080900"",""8"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404081000"",""8.4"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404081100"",""8"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404081200"",""8.7"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404081300"",""8.9"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404081400"",""8.9"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404081500"",""7.7"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404081600"",""7.2"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404081700"",""7.3"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404081800"",""7.5"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404081900"",""7.6"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404082000"",""7.5"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404082100"",""7.6"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404082200"",""7.2"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404082300"",""7.1"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404090000"",""7.2"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404090100"",""7"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404090200"",""7"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404090300"",""6.9"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404090400"",""7.2"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404090500"",""7.4"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404090600"",""7.6"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404090700"",""8.5"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404090800"",""8.4"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404090900"",""9.3"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404091000"",""9.3"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404091100"",""10"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404091200"",""9.3"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404091300"",""9.2"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404091400"",""9.4"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404091500"",""9.5"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404091600"",""10"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404091700"",""9"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404091800"",""8.4"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404091900"",""7.8"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404092000"",""7.3"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404092100"",""6.7"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404092200"",""6.6"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404092300"",""6.1"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404100000"",""6.1"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404100100"",""6"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404100200"",""5.5"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404100300"",""4.8"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404100400"",""4.9"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404100500"",""5.3"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404100600"",""5.9"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404100700"",""6.6"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404100800"",""7.2"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404100900"",""7.7"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404101000"",""8.8"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404101100"",""9.3"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404101200"",""9.6"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404101300"",""9.6"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404101400"",""9.7"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404101500"",""10.2"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404101600"",""10.3"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404101700"",""10.4"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404101800"",""10.2"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404101900"",""9.9"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404102000"",""9.6"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404102100"",""9.2"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404102200"",""9.1"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404102300"",""8.6"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404110000"",""8.3"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404110100"",""8.3"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404110200"",""8"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404110300"",""8.1"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404110400"",""8"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404110500"",""8.1"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404110600"",""8.1"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404110700"",""8.3"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404110800"",""8.7"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404110900"",""9.8"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404111000"",""9.4"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404111100"",""10.6"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404111200"",""12"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404111300"",""11.6"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404111400"",""11.7"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404111500"",""12.5"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404111600"",""11.6"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404111700"",""11.5"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404111800"",""9.5"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404111900"",""8.2"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404112000"",""7.1"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404112100"",""6.6"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404112200"",""6.1"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404112300"",""5.4"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404120000"",""4.2"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404120100"",""4.8"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404120200"",""4.9"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404120300"",""4.8"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404120400"",""4.3"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404120500"",""4.1"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404120600"",""5.5"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404120700"",""6.7"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404120800"",""8.4"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404120900"",""8.8"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404121000"",""10"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404121100"",""10.6"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404121200"",""10.8"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404121300"",""11"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404121400"",""11"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404121500"",""10.9"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404121600"",""10.2"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404121700"",""9.9"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404121800"",""9"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404121900"",""8.4"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404122000"",""7.8"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404122100"",""8.1"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404122200"",""8.4"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404122300"",""8.1"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404130000"",""8.4"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404130100"",""8.1"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404130200"",""8.2"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404130300"",""7.7"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404130400"",""7.3"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404130500"",""7.1"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404130600"",""7.5"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404130700"",""8.2"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404130800"",""8.9"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404130900"",""9.9"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404131000"",""9.8"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404131100"",""10.3"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404131200"",""9.6"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404131300"",""10"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404131400"",""10"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404131500"",""9.8"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404131600"",""9.5"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404131700"",""8.9"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404131800"",""8.4"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404131900"",""7.9"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404132000"",""7.7"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404132100"",""7.6"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404132200"",""7.6"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404132300"",""6.9"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404140000"",""6.4"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404140100"",""6"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404140200"",""7.5"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404140300"",""7.3"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404140400"",""6.9"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404140500"",""7.1"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404140600"",""6.4"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404140700"",""6.9"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404140800"",""7.7"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404140900"",""7.8"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404141000"",""8.8"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404141100"",""9"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404141200"",""8.5"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404141300"",""8.9"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404141400"",""8"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404141500"",""8.8"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404141600"",""7.6"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404141700"",""7.3"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404141800"",""6.9"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404141900"",""6.7"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404142000"",""6.2"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404142100"",""5.8"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404142200"",""5.2"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404142300"",""4.9"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404150000"",""4.6"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404150100"",""4.4"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404150200"",""4.3"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404150300"",""4.1"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404150400"",""3.6"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404150500"",""3.5"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404150600"",""4.5"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404150700"",""6.1"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404150800"",""7.7"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404150900"",""8.7"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404151000"",""9.5"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404151100"",""10.5"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404151200"",""10.8"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404151300"",""11.3"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404151400"",""12.1"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404151500"",""11.6"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404151600"",""10.9"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404151700"",""10"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404151800"",""9.4"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404151900"",""7.7"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404152000"",""6.1"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404152100"",""4.5"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404152200"",""3.4"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404152300"",""2.3"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404160000"",""3"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404160100"",""1.1"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404160200"",""1.7"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404160300"",""0.7"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404160400"",""0.3"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404160500"",""0"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404160600"",""2.3"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404160700"",""5"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404160800"",""7.9"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404160900"",""9.5"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404161000"",""10.3"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404161100"",""11"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404161200"",""11.5"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404161300"",""12.3"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404161400"",""12.3"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404161500"",""11.8"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404161600"",""11.5"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404161700"",""11.3"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404161800"",""9.6"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404161900"",""7.6"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404162000"",""6.7"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404162100"",""5.1"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404162200"",""4.2"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404162300"",""3.8"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404170000"",""3.1"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404170100"",""5.8"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404170200"",""6.8"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404170300"",""7.3"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404170400"",""6.9"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404170500"",""6.7"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404170600"",""7.3"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404170700"",""7.8"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404170800"",""9.3"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404170900"",""10.7"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404171000"",""12.1"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404171100"",""13.4"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404171200"",""14.3"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404171300"",""14"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404171400"",""13.7"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404171500"",""13.2"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404171600"",""11.4"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404171700"",""9.4"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404171800"",""8.2"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404171900"",""7.2"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404172000"",""7.2"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404172100"",""7.4"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404172200"",""5.9"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404172300"",""6.3"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404180000"",""6.1"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404180100"",""5.6"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404180200"",""4.8"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404180300"",""5.4"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404180400"",""5.4"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404180500"",""5.8"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404180600"",""6.6"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404180700"",""7"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404180800"",""8.4"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404180900"",""8.7"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404181000"",""9.8"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404181100"",""9.8"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404181200"",""9.9"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404181300"",""9.9"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404181400"",""9.6"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404181500"",""10.4"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404181600"",""8.5"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404181700"",""7.9"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404181800"",""7.8"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404181900"",""6.9"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404182000"",""7"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404182100"",""6.6"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404182200"",""6.2"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404182300"",""5.2"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404190000"",""5"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404190100"",""5"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404190200"",""3.7"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404190300"",""3.6"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404190400"",""4.3"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404190500"",""4.2"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404190600"",""6"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404190700"",""8.1"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404190800"",""9.2"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404190900"",""9.6"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404191000"",""11"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404191100"",""11.3"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404191200"",""13.2"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404191300"",""14"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404191400"",""14.6"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404191500"",""14.8"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404191600"",""15"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404191700"",""14.5"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404191800"",""13.3"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404191900"",""11.6"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404192000"",""10.7"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404192100"",""9.5"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404192200"",""8.6"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404192300"",""8.8"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404200000"",""8.2"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404200100"",""8.2"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404200200"",""8.3"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404200300"",""8.4"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404200400"",""7.8"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404200500"",""8.1"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404200600"",""9.9"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404200700"",""11.1"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404200800"",""12.1"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404200900"",""13.4"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404201000"",""14.6"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404201100"",""15.6"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404201200"",""15.7"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404201300"",""15.9"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404201400"",""16.5"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404201500"",""16.2"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404201600"",""15.7"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404201700"",""15"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404201800"",""13.7"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404201900"",""12.5"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404202000"",""11.8"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404202100"",""11.3"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404202200"",""11.1"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404202300"",""11.1"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404210000"",""11"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404210100"",""10.6"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404210200"",""10.6"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404210300"",""11.4"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404210400"",""10.8"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404210500"",""11.3"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404210600"",""11.2"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404210700"",""11.1"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404210800"",""11"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404210900"",""11.5"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404211000"",""11.8"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404211100"",""13.5"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404211200"",""14.3"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404211300"",""14.7"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404211400"",""14.5"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404211500"",""14.8"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404211600"",""14.7"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404211700"",""13.3"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404211800"",""12.3"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404211900"",""11.7"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404212000"",""11.3"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404212100"",""10.7"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404212200"",""10.3"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404212300"",""9.9"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404220000"",""8.9"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404220100"",""9"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404220200"",""8.6"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404220300"",""8.5"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404220400"",""8.7"",""7"",""1"""
"TT_TU_MN009,""1666"",""201404220500"",""9"",""7"",""1"""
